case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_segment,case:channel,case:loan_amount_band,case:loan_purpose,case:region,cost:amount
case_0462,Initial Review,2025-01-08 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,online,under_250k,purchase,south,51.19
case_0462,Underwriting,2025-01-13 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,under_250k,purchase,south,149.71
case_0462,Property Appraisal,2025-01-21 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,online,under_250k,purchase,south,86.85
case_0462,Conditional Approval,2025-01-27 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_0462,Clear to Close,2025-01-27 15:52:41.312707-05:00,Lena Kowalski,complete,first_time_buyer,online,under_250k,purchase,south,52.09
case_0462,Loan Funded,2025-01-30 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_0463,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Document Collection,2025-01-03 13:26:09.072199-05:00,Priya Nair,complete,first_time_buyer,branch,250k_500k,refinance,south,50.72
case_0463,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,branch,250k_500k,refinance,south,162.37
case_0463,Underwriting,2025-01-09 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,branch,250k_500k,refinance,south,155.34
case_0463,Request Additional Documents,2025-01-14 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Documents Received,2025-01-17 15:56:04.369012-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Underwriting,2025-01-24 12:40:02.864187-05:00,Daniel Osei,complete,first_time_buyer,branch,250k_500k,refinance,south,114.14
case_0463,Request Additional Documents,2025-01-30 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Documents Received,2025-02-05 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Underwriting,2025-02-12 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,branch,250k_500k,refinance,south,106.96
case_0463,Property Appraisal,2025-02-18 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,branch,250k_500k,refinance,south,163.31
case_0463,Conditional Approval,2025-02-20 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0463,Clear to Close,2025-02-20 12:06:28.545540-05:00,Hiroshi Tanaka,complete,first_time_buyer,branch,250k_500k,refinance,south,135.84
case_0463,Loan Funded,2025-02-24 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,south,0.0
case_0464,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Document Collection,2025-01-03 10:33:00.092917-05:00,Priya Nair,complete,first_time_buyer,branch,500k_750k,refinance,south,190.44
case_0464,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,branch,500k_750k,refinance,south,126.37
case_0464,Underwriting,2025-01-08 10:05:34.066964-05:00,Lena Kowalski,complete,first_time_buyer,branch,500k_750k,refinance,south,107.4
case_0464,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Documents Received,2025-01-14 13:09:37.268383-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Underwriting,2025-01-27 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,branch,500k_750k,refinance,south,152.72
case_0464,Request Additional Documents,2025-02-04 16:40:45.085802-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Documents Received,2025-02-07 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Underwriting,2025-02-18 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,branch,500k_750k,refinance,south,92.42
case_0464,Request Additional Documents,2025-02-24 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Documents Received,2025-03-03 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Underwriting,2025-03-10 09:00:00-04:00,Rachel Greene,complete,first_time_buyer,branch,500k_750k,refinance,south,167.31
case_0464,Property Appraisal,2025-03-24 09:00:00-04:00,Diego Morales,complete,first_time_buyer,branch,500k_750k,refinance,south,104.36
case_0464,Conditional Approval,2025-03-28 09:00:00-04:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0464,Clear to Close,2025-03-28 12:43:51.616550-04:00,Daniel Osei,complete,first_time_buyer,branch,500k_750k,refinance,south,77.44
case_0464,Loan Funded,2025-03-31 09:00:00-04:00,,complete,first_time_buyer,branch,500k_750k,refinance,south,0.0
case_0465,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_0465,Credit Check,2025-01-02 12:19:09.514160-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_0465,Declined,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_0466,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,0.0
case_0466,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,0.0
case_0466,Document Collection,2025-01-03 16:33:02.765929-05:00,Marcus Bell,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,121.47
case_0466,Initial Review,2025-01-07 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,113.54
case_0466,Underwriting,2025-01-09 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,109.0
case_0466,Property Appraisal,2025-01-13 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,30.88
case_0466,Conditional Approval,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,0.0
case_0466,Clear to Close,2025-01-17 14:07:16.303490-05:00,Lena Kowalski,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,168.54
case_0466,Loan Funded,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,west,0.0
case_0467,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_0467,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_0467,Document Collection,2025-01-03 13:58:56.355465-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,refinance,northeast,135.13
case_0467,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,under_250k,refinance,northeast,80.89
case_0467,Underwriting,2025-01-08 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,under_250k,refinance,northeast,163.02
case_0467,Property Appraisal,2025-01-13 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,under_250k,refinance,northeast,55.15
case_0467,Declined,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,northeast,0.0
case_0468,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Document Collection,2025-01-03 13:13:41.405217-05:00,Sofia Romano,complete,repeat_buyer,branch,under_250k,purchase,northeast,142.23
case_0468,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,branch,under_250k,purchase,northeast,102.27
case_0468,Underwriting,2025-01-07 12:29:35.687038-05:00,Hiroshi Tanaka,complete,repeat_buyer,branch,under_250k,purchase,northeast,136.76
case_0468,Request Additional Documents,2025-01-10 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Documents Received,2025-01-13 16:43:53.693502-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Underwriting,2025-01-17 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,branch,under_250k,purchase,northeast,173.62
case_0468,Request Additional Documents,2025-01-24 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Documents Received,2025-01-28 09:26:16.619397-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Underwriting,2025-02-07 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,branch,under_250k,purchase,northeast,131.35
case_0468,Request Additional Documents,2025-02-18 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Documents Received,2025-02-24 13:18:14.702325-05:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Underwriting,2025-03-07 16:44:41.813341-05:00,Hiroshi Tanaka,complete,repeat_buyer,branch,under_250k,purchase,northeast,83.93
case_0468,Request Additional Documents,2025-03-11 10:00:58.226097-04:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Documents Received,2025-03-14 11:44:42.678311-04:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Underwriting,2025-03-20 09:00:00-04:00,Lena Kowalski,complete,repeat_buyer,branch,under_250k,purchase,northeast,147.49
case_0468,Request Additional Documents,2025-03-24 09:00:00-04:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Documents Received,2025-03-26 15:16:41.902217-04:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Underwriting,2025-04-02 14:44:56.730381-04:00,Hiroshi Tanaka,complete,repeat_buyer,branch,under_250k,purchase,northeast,132.69
case_0468,Request Additional Documents,2025-04-08 09:00:00-04:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0468,Withdrawn,2025-04-14 09:00:00-04:00,,complete,repeat_buyer,branch,under_250k,purchase,northeast,0.0
case_0469,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,south,0.0
case_0469,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,south,0.0
case_0469,Document Collection,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,broker,under_250k,purchase,south,181.16
case_0469,Initial Review,2025-01-08 15:38:31.620832-05:00,Priya Nair,complete,first_time_buyer,broker,under_250k,purchase,south,166.4
case_0469,Underwriting,2025-01-09 14:14:37.737587-05:00,Hiroshi Tanaka,complete,first_time_buyer,broker,under_250k,purchase,south,79.98
case_0469,Property Appraisal,2025-01-13 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,broker,under_250k,purchase,south,145.26
case_0469,Conditional Approval,2025-01-15 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,south,0.0
case_0469,Clear to Close,2025-01-15 14:11:15.077590-05:00,Rachel Greene,complete,first_time_buyer,broker,under_250k,purchase,south,149.59
case_0469,Loan Funded,2025-01-17 09:00:00-05:00,,complete,first_time_buyer,broker,under_250k,purchase,south,0.0
case_0470,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,south,0.0
case_0470,Credit Check,2025-01-02 13:16:13.704725-05:00,,complete,repeat_buyer,broker,under_250k,purchase,south,0.0
case_0470,Document Collection,2025-01-03 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,under_250k,purchase,south,62.65
case_0470,Initial Review,2025-01-07 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,under_250k,purchase,south,166.3
case_0470,Underwriting,2025-01-09 09:42:17.384651-05:00,Lena Kowalski,complete,repeat_buyer,broker,under_250k,purchase,south,130.04
case_0470,Property Appraisal,2025-01-16 10:32:36.951725-05:00,Diego Morales,complete,repeat_buyer,broker,under_250k,purchase,south,137.67
case_0470,Conditional Approval,2025-01-17 12:53:15.180671-05:00,,complete,repeat_buyer,broker,under_250k,purchase,south,0.0
case_0470,Clear to Close,2025-01-17 16:55:31.237806-05:00,Lena Kowalski,complete,repeat_buyer,broker,under_250k,purchase,south,63.56
case_0470,Loan Funded,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,south,0.0
case_0471,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_0471,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_0471,Document Collection,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,online,under_250k,purchase,south,117.19
case_0471,Initial Review,2025-01-10 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,under_250k,purchase,south,107.57
case_0471,Underwriting,2025-01-13 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,online,under_250k,purchase,south,119.19
case_0471,Property Appraisal,2025-01-21 09:00:00-05:00,Diego Morales,complete,first_time_buyer,online,under_250k,purchase,south,55.87
case_0471,Conditional Approval,2025-01-27 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_0471,Clear to Close,2025-01-27 15:24:41.986033-05:00,Lena Kowalski,complete,first_time_buyer,online,under_250k,purchase,south,80.04
case_0471,Loan Funded,2025-01-29 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_0472,Application Submitted,2025-01-02 09:00:00-05:00,,complete,investor,branch,250k_500k,purchase,west,0.0
case_0472,Credit Check,2025-01-02 11:25:47.976633-05:00,,complete,investor,branch,250k_500k,purchase,west,0.0
case_0472,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,investor,branch,250k_500k,purchase,west,104.49
case_0472,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,investor,branch,250k_500k,purchase,west,128.27
case_0472,Underwriting,2025-01-07 09:00:00-05:00,Lena Kowalski,complete,investor,branch,250k_500k,purchase,west,125.14
case_0472,Property Appraisal,2025-01-15 09:00:00-05:00,Aisha Khan,complete,investor,branch,250k_500k,purchase,west,152.16
case_0472,Conditional Approval,2025-01-23 13:55:39.818841-05:00,,complete,investor,branch,250k_500k,purchase,west,0.0
case_0472,Clear to Close,2025-01-24 09:00:00-05:00,Daniel Osei,complete,investor,branch,250k_500k,purchase,west,129.74
case_0472,Loan Funded,2025-01-27 09:00:00-05:00,,complete,investor,branch,250k_500k,purchase,west,0.0
case_0473,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,northeast,0.0
case_0473,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,northeast,0.0
case_0473,Document Collection,2025-01-03 15:56:21.450331-05:00,Marcus Bell,complete,repeat_buyer,broker,250k_500k,purchase,northeast,53.11
case_0473,Initial Review,2025-01-06 13:40:45.785554-05:00,Sofia Romano,complete,repeat_buyer,broker,250k_500k,purchase,northeast,75.81
case_0473,Underwriting,2025-01-08 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,broker,250k_500k,purchase,northeast,66.0
case_0473,Property Appraisal,2025-01-15 09:00:00-05:00,Diego Morales,complete,repeat_buyer,broker,250k_500k,purchase,northeast,173.18
case_0473,Conditional Approval,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,northeast,0.0
case_0473,Clear to Close,2025-01-17 16:10:05.724010-05:00,Rachel Greene,complete,repeat_buyer,broker,250k_500k,purchase,northeast,127.87
case_0473,Loan Funded,2025-01-21 12:55:39.075334-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,northeast,0.0
case_0474,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,over_750k,refinance,west,0.0
case_0474,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,over_750k,refinance,west,0.0
case_0474,Document Collection,2025-01-03 14:03:14.333427-05:00,Priya Nair,complete,first_time_buyer,online,over_750k,refinance,west,84.91
case_0474,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,online,over_750k,refinance,west,128.78
case_0474,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,online,over_750k,refinance,west,63.9
case_0474,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,first_time_buyer,online,over_750k,refinance,west,0.0
case_0474,Documents Received,2025-01-17 16:24:19.142862-05:00,,complete,first_time_buyer,online,over_750k,refinance,west,0.0
case_0474,Underwriting,2025-01-27 09:03:46.651409-05:00,Lena Kowalski,complete,first_time_buyer,online,over_750k,refinance,west,78.08
case_0474,Property Appraisal,2025-02-03 09:00:00-05:00,Diego Morales,complete,first_time_buyer,online,over_750k,refinance,west,93.11
case_0474,Conditional Approval,2025-02-07 09:00:00-05:00,,complete,first_time_buyer,online,over_750k,refinance,west,0.0
case_0474,Clear to Close,2025-02-07 16:23:38.006342-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,over_750k,refinance,west,165.95
case_0474,Loan Funded,2025-02-10 09:00:00-05:00,,complete,first_time_buyer,online,over_750k,refinance,west,0.0
case_0475,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,northeast,0.0
case_0475,Credit Check,2025-01-02 13:46:52.388368-05:00,,complete,first_time_buyer,online,500k_750k,purchase,northeast,0.0
case_0475,Document Collection,2025-01-02 16:20:17.211542-05:00,Marcus Bell,complete,first_time_buyer,online,500k_750k,purchase,northeast,150.51
case_0475,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,online,500k_750k,purchase,northeast,64.92
case_0475,Underwriting,2025-01-09 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,online,500k_750k,purchase,northeast,93.34
